"","SEGMENT","STATE","ORI","INCNUM","INCDATE","B1006","B1007","B1009","B1010","B1011","B2005","B2006","B3024","V1006","V1007","V20061","V20071","V20111","V20171","V40181","V40191","V40201","V40221","V40261","V40311","V40321","V50071","V50081","V50091","V60081","agemax","targ1","target","time.arrest","VNumVG","VNumOG","V40181G","V50071G","B2005G","V40321G","V1007G"
"2212",1,21,"MI8234900","1A1M06OL8YX ",20110428,20050101,"DETROIT                       ",12,3,2,713240,82,163,1,NA,100,0,13,400,13,0,2,1,1,1,25,45,1,2,NA,13,1,0,NA,"Single Victim","Multiple Offenders","11-15","40-50","Pop >500K","Stranger",NA
"2213",1,21,"MI8234900","1A1M06OO87TW",20110422,20050101,"DETROIT                       ",12,3,2,713240,82,163,0,17,100,1,20,1,1,0,2,1,1,1,5,25,0,2,NA,1,0,0,NA,"Single Victim","Multiple Offenders","0-5","20-30","Pop >500K","Parent","Afternoon"
"2214",1,21,"MI8234900","1A1M0BOU8G0D",20110629,20050101,"DETROIT                       ",12,3,2,713240,82,163,0,8,100,1,20,1,1,1,2,1,1,1,5,27,1,2,NA,1,0,0,NA,"Single Victim","Single Offender","0-5","20-30","Pop >500K","Parent","Morning"
"2215",1,21,"MI8234900","1A1M0H7U8NBN",20110909,20050101,"DETROIT                       ",12,3,2,713240,82,163,0,4,100,1,20,400,3,1,1,1,1,1,12,32,0,1,20110909,3,1,0,0,"Single Victim","Single Offender","0-5","30-40","Pop >500K","Family","Early"
"2216",1,21,"MI8234900","1A1M0HFU86XN",20110919,20050101,"DETROIT                       ",12,3,2,713240,82,163,0,13,100,1,20,1,4,0,2,1,1,1,14,21,0,2,NA,4,0,0,NA,"Single Victim","Single Offender","0-5","20-30","Pop >500K","Known","Afternoon"
"2217",1,21,"MI8234900","1A1M0HFV87XW",20110916,20050101,"DETROIT                       ",12,3,2,713240,82,163,0,16,100,1,20,1,2,1,1,1,1,1,5,31,0,1,NA,2,0,0,NA,"Single Victim","Single Offender","0-5","30-40","Pop >500K","Parent","Afternoon"
"2218",1,21,"MI8234900","1A1M0K7L86 R",20110203,20050101,"DETROIT                       ",12,3,2,713240,82,163,0,19,100,1,20,1,3,1,2,1,1,1,5,21,0,2,NA,3,0,0,NA,"Single Victim","Single Offender","0-5","20-30","Pop >500K","Parent","Night"
"2219",1,21,"MI8234900","1A1M0K7N86B ",20110204,20050101,"DETROIT                       ",12,3,2,713240,82,163,0,21,100,1,20,1,3,0,2,1,1,1,5,21,1,2,NA,3,0,0,NA,"Single Victim","Single Offender","0-5","20-30","Pop >500K","Parent","Night"
"2220",1,21,"MI8234900","1A1M0KO 8NKN",20110211,20050101,"DETROIT                       ",12,3,2,713240,82,163,0,14,100,1,20,NA,1,1,2,1,1,1,5,30,0,2,NA,1,0,0,NA,"Single Victim","Single Offender","0-5","20-30","Pop >500K","Parent","Afternoon"
"2221",1,21,"MI8234900","1A1M0KON86B ",20110211,20050101,"DETROIT                       ",12,3,2,713240,82,163,0,14,100,0,20,400,1,1,2,1,1,1,5,30,0,2,NA,1,1,0,NA,"Single Victim","Single Offender","0-5","20-30","Pop >500K","Parent","Afternoon"
"2222",1,21,"MI8234900","1A1M0O73868X",20110731,20050101,"DETROIT                       ",12,3,2,713240,82,163,0,15,100,1,20,1,5,0,2,1,1,1,5,43,0,2,NA,11,0,0,NA,"Multiple Victims","Single Offender","0-5","40-50","Pop >500K","Parent","Afternoon"
"2223",1,21,"MI8234900","1A1M0O7U8GTD",20110810,20050101,"DETROIT                       ",12,3,2,713240,82,163,1,NA,100,1,20,1,3,1,NA,0,1,1,5,36,1,2,NA,3,0,0,NA,"Single Victim","Multiple Offenders","0-5","30-40","Pop >500K","Parent",NA
"2224",1,21,"MI8234900","1A1M0OFU8Y2N",20110819,20050101,"DETROIT                       ",12,3,2,713240,82,163,0,21,100,1,13,1,6,0,2,1,1,1,5,29,0,2,NA,6,0,0,NA,"Single Victim","Single Offender","6-10","20-30","Pop >500K","Parent","Night"
"2225",1,21,"MI8234900","1A1M0OFZ86XI",20110810,20050101,"DETROIT                       ",12,3,2,713240,82,163,0,16,100,1,20,1,4,1,1,1,1,1,5,38,1,1,NA,4,0,0,NA,"Single Victim","Single Offender","0-5","30-40","Pop >500K","Parent","Afternoon"
"2226",1,21,"MI8234900","1A1M0OFZ8NT4",20110811,20050101,"DETROIT                       ",12,3,2,713240,82,163,0,22,100,1,20,1,3,1,2,1,1,1,14,20,0,2,NA,3,0,0,NA,"Multiple Victims","Single Offender","0-5","<20","Pop >500K","Known","Night"
"2227",1,21,"MI8239700","1A1M0U72J4TI",20111006,19950101,"FLAT ROCK                     ",60,3,2,9871,82,163,0,12,100,1,25,1,5,0,1,NA,1,1,24,28,1,1,NA,5,0,0,NA,"Single Victim","Single Offender","0-5","20-30","Pop <25K","Known","Morning"
"2228",1,21,"MI8245300","1A1M0U72862X",20110127,19970101,"HAMTRAMCK                     ",50,3,2,22406,82,163,0,11,100,0,13,400,12,0,1,1,1,1,25,57,1,4,20110127,12,1,0,0,"Single Victim","Single Offender","11-15",">50","Pop <25K","Stranger","Morning"
"2229",1,21,"MI8245300","1A1M0U72L7X ",20110804,19970101,"HAMTRAMCK                     ",50,3,2,22406,82,163,0,14,100,1,20,400,2,0,2,1,1,1,7,43,0,2,NA,2,1,0,NA,"Multiple Victims","Single Offender","0-5","40-50","Pop <25K","Family","Afternoon"
"2230",1,21,"MI8245800","1A1M0U72L2 8",20110807,19950101,"HARPER WOODS                  ",50,3,2,14225,82,163,0,12,100,1,20,NA,2,1,2,1,1,1,5,33,1,2,NA,2,0,0,NA,"Single Victim","Single Offender","0-5","30-40","Pop <25K","Parent","Morning"
"2231",1,21,"MI8245800","720NJBREZH63",20110913,19950101,"HARPER WOODS                  ",50,3,2,14225,82,163,0,19,100,1,20,1,6,0,2,1,1,1,5,37,1,2,NA,6,0,0,NA,"Multiple Victims","Single Offender","6-10","30-40","Pop <25K","Parent","Night"
"2232",1,21,"MI8249000","1A0MQU7ZUN0R",20111016,19970101,"INKSTER                       ",40,3,2,25350,82,163,0,19,100,1,20,1,9,0,2,0,1,1,5,31,1,2,NA,9,0,0,NA,"Single Victim","Single Offender","6-10","30-40","Pop 25-100K","Parent","Night"
"2233",1,21,"MI8249000","1A1M0U7296T8",20110319,19970101,"INKSTER                       ",40,3,2,25350,82,163,0,4,100,1,14,400,1,1,2,1,1,1,25,25,0,2,NA,1,1,0,NA,"Single Victim","Single Offender","0-5","20-30","Pop 25-100K","Stranger","Early"
"2234",1,21,"MI8249000","1A1M0U72IX8 ",20110909,19970101,"INKSTER                       ",40,3,2,25350,82,163,0,23,100,1,20,NA,13,0,2,1,4,1,24,30,1,2,20110911,13,2,1,0.3,"Single Victim","Single Offender","11-15","20-30","Pop 25-100K","Known","Night"
"2235",1,21,"MI8249000","1A1M0U72L284",20110611,19970101,"INKSTER                       ",40,3,2,25350,82,163,0,19,100,1,20,400,4,0,1,1,1,1,5,24,1,1,20110613,4,1,0,0.3,"Single Victim","Multiple Offenders","0-5","20-30","Pop 25-100K","Parent","Night"
"2236",1,21,"MI8249000","1A1M0U72LCBO",20110527,19970101,"INKSTER                       ",40,3,2,25350,82,163,0,16,100,1,13,400,3,0,2,1,1,1,7,56,1,2,20110527,3,1,0,0,"Single Victim","Single Offender","0-5",">50","Pop 25-100K","Family","Afternoon"
"2237",1,21,"MI8253400","F30NJW5OEB7-",20110527,20010101,"LINCOLN PARK                  ",40,3,2,38115,82,163,1,20,100,0,13,400,9,0,1,1,1,1,NA,49,1,2,20110527,11,1,0,0,"Multiple Victims","Single Offender","6-10","40-50","Pop 25-100K",NA,"Night"
"2238",1,21,"MI8253400","F30NJW5OEB7I",20110527,20010101,"LINCOLN PARK                  ",40,3,2,38115,82,163,1,18,100,0,20,400,10,0,1,0,1,1,NA,49,1,2,NA,10,1,0,NA,"Multiple Victims","Single Offender","6-10","40-50","Pop 25-100K",NA,"Afternoon"
"2239",1,21,"MI8269300","720IY4KVM-60",20110424,19970101,"REDFORD TOWNSHIP              ",40,3,2,48326,82,163,1,13,100,1,20,400,2,0,1,1,1,1,5,28,1,1,NA,2,1,0,NA,"Single Victim","Single Offender","0-5","20-30","Pop 25-100K","Parent","Afternoon"
"2240",1,21,"MI8270900"," I0MQVS39U19",20110216,19950101,"ROMULUS                       ",50,3,2,23971,82,163,1,15,100,1,13,1,6,1,1,1,1,1,5,31,0,1,NA,6,0,0,NA,"Single Victim","Single Offender","6-10","30-40","Pop <25K","Parent","Afternoon"
"2241",1,21,"MI8270900","720IY4KVS-6S",20110304,19950101,"ROMULUS                       ",50,3,2,23971,82,163,1,22,100,1,20,1,9,1,2,1,1,1,5,37,0,2,NA,9,0,0,NA,"Single Victim","Single Offender","6-10","30-40","Pop <25K","Parent","Night"
"2242",1,21,"MI8270900","F30NJW5OBM7-",20110714,19950101,"ROMULUS                       ",50,3,2,23971,82,163,1,20,100,0,13,1,13,0,2,1,1,1,NA,50,1,1,20110716,15,0,0,0.3,"Multiple Victims","Single Offender","11-15","40-50","Pop <25K",NA,"Night"
"2243",1,21,"MI8275200","F306JW5OZX7I",20110209,20000101,"SOUTHGATE                     ",40,3,2,30024,82,163,1,17,100,1,53,1,5,1,1,0,1,1,5,24,1,1,NA,5,0,0,NA,"Single Victim","Single Offender","0-5","20-30","Pop 25-100K","Parent","Afternoon"
"2244",1,21,"MI8277500","1A1M0U72L62N",20110411,19960101,"TAYLOR                        ",30,3,2,63083,82,163,0,15,100,1,53,400,7,1,2,0,1,1,5,29,1,2,NA,7,1,0,NA,"Single Victim","Single Offender","6-10","20-30","Pop 25-100K","Parent","Afternoon"
"2245",1,21,"MI8277500","1A1M0U72LNBX",20110403,19960101,"TAYLOR                        ",30,3,2,63083,82,163,0,13,100,0,13,400,13,0,2,1,1,1,25,45,1,2,NA,13,1,0,NA,"Single Victim","Multiple Offenders","11-15","40-50","Pop 25-100K","Stranger","Afternoon"
"2246",1,21,"MI8277500","1A1M0U72UXB8",20110618,19960101,"TAYLOR                        ",30,3,2,63083,82,163,0,18,100,1,51,1,9,1,1,1,1,1,5,27,0,1,NA,9,0,0,NA,"Single Victim","Single Offender","6-10","20-30","Pop 25-100K","Parent","Afternoon"
"2247",1,21,"MI8277500","720NJBRERL6X",20111031,19960101,"TAYLOR                        ",30,3,2,63083,82,163,0,19,100,1,20,400,4,0,1,1,1,1,5,21,1,NA,NA,4,1,0,NA,"Single Victim","Single Offender","0-5","20-30","Pop 25-100K","Parent","Night"
"2248",1,21,"MI8277500","9G0W5OZK6I86",20111116,19960101,"TAYLOR                        ",30,3,2,63083,82,163,0,19,100,1,20,1,5,1,1,1,1,1,5,26,0,1,NA,5,0,0,NA,"Single Victim","Multiple Offenders","0-5","20-30","Pop 25-100K","Parent","Night"
"2249",1,21,"MI8278300","1A1M0U72U66W",20110320,19950101,"TRENTON                       ",50,3,2,18839,82,163,0,16,100,0,20,1,0.5,0,1,1,1,1,5,21,1,1,20110320,0.5,0,0,0,"Single Victim","Single Offender","0-5","20-30","Pop <25K","Parent","Afternoon"
"2250",1,21,"MI8281700","1A1M0U728GBX",20110104,19990701,"WESTLAND                      ",30,3,2,84031,82,163,0,12,100,1,20,NA,12,0,2,1,1,1,5,30,0,NA,NA,12,0,0,NA,"Multiple Victims","Single Offender","11-15","20-30","Pop 25-100K","Parent","Morning"
"2251",1,21,"MI8283300","CT00WEMP5P38",20110928,19960501,"WYANDOTTE                     ",40,3,2,25863,82,163,1,21,100,1,20,1,12,0,1,1,1,1,5,32,0,1,NA,14,0,0,NA,"Multiple Victims","Single Offender","11-15","30-40","Pop 25-100K","Parent","Night"
"2252",1,21,"MI8286200","F30NJW5OZU7X",20110206,19950101,"HURON TOWNSHIP                ",50,3,2,15867,82,163,1,19,100,1,20,1,1,1,1,0,1,1,5,20,0,1,NA,1,0,0,NA,"Single Victim","Single Offender","0-5","<20","Pop <25K","Parent","Night"
"2253",1,21,"MI8290800","1A1M0U72U6  ",20110527,19990501,"CANTON TOWNSHIP               ",30,3,2,90105,82,163,0,14,100,1,53,400,14,1,1,1,1,1,24,42,0,1,NA,14,1,0,NA,"Multiple Victims","Single Offender","11-15","40-50","Pop 25-100K","Known","Afternoon"
"2254",1,21,"MI8294700","1A1M0U7287TW",20110107,19961101,"BROWNSTOWN TOWNSHIP           ",40,3,2,30604,82,163,1,11,100,1,20,400,5,1,2,NA,1,1,5,28,1,2,NA,5,1,0,NA,"Single Victim","Single Offender","0-5","20-30","Pop 25-100K","Parent","Morning"
"2255",1,21,"MI8328100"," I0MQ-F3T21K",20110616,19950101,"CADILLAC                      ",50,3,2,10347,83,165,1,15,100,0,13,1,11,0,1,1,2,1,25,20,1,1,NA,11,1,0,NA,"Single Victim","Single Offender","11-15","<20","Pop <25K","Stranger","Afternoon"
"2256",1,24,"MO0240400","2W1M0U729N2 ",20110720,20100701,"GLADSTONE                     ",40,4,2,25502,24,47,0,20,100,1,20,1,9,0,1,0,1,1,5,29,0,1,NA,9,0,0,NA,"Multiple Victims","Single Offender","6-10","20-30","Pop 25-100K","Parent","Night"
"2257",1,24,"MO0490700","8N04RVZV72 N",20110930,20100501,"JOPLIN                        ",30,4,2,44114,49,97,0,0,100,1,20,1,2,0,1,1,1,1,5,20,0,1,NA,2,0,0,NA,"Single Victim","Single Offender","0-5","<20","Pop 25-100K","Parent","Night"
"2258",1,24,"MO0490700","8N0B1OML72 N",20110720,20100501,"JOPLIN                        ",30,4,2,44114,49,97,0,16,100,1,20,400,3,1,1,1,1,1,NA,28,1,1,NA,3,1,0,NA,"Multiple Victims","Multiple Offenders","0-5","20-30","Pop 25-100K",NA,"Afternoon"
"2259",1,24,"MO0490700","8N0BRCRC72 N",20110112,20100501,"JOPLIN                        ",30,4,2,44114,49,97,0,0,100,1,20,1,0.5,0,2,1,1,1,5,22,1,2,NA,0.5,0,0,NA,"Single Victim","Single Offender","0-5","20-30","Pop 25-100K","Parent","Night"
"2260",1,24,"MO0590100","1A1H0-7LLD1A",20111011,20060601,"CHILLICOTHE                   ",60,4,2,9550,59,117,0,NA,100,1,25,1,2,0,1,1,1,1,5,22,0,1,NA,2,0,0,NA,"Single Victim","Single Offender","0-5","20-30","Pop <25K","Parent",NA
"2261",1,24,"MO0590100","8N01RVZM-2 N",20110224,20060601,"CHILLICOTHE                   ",60,4,2,9550,59,117,0,7,100,0,13,400,10,0,1,1,1,1,25,45,1,1,NA,10,1,0,NA,"Single Victim","Single Offender","6-10","40-50","Pop <25K","Stranger","Morning"
"2262",1,24,"MO0920400","2W1M0U7297KD",20110120,20090801,"ST. PETERS                    ",30,4,2,52766,92,183,0,8,100,1,18,1,3,0,1,1,1,1,5,23,1,1,20110120,3,0,0,0,"Single Victim","Single Offender","0-5","20-30","Pop 25-100K","Parent","Morning"
"2263",1,24,"MO0920400","2W1M0U72I22O",20110302,20090801,"ST. PETERS                    ",30,4,2,52766,92,183,0,17,100,1,22,400,15,0,1,1,1,1,25,18,1,1,20110325,15,2,1,3.3,"Single Victim","Single Offender","11-15","<20","Pop 25-100K","Stranger","Afternoon"
"2264",1,24,"MO0920400","2W1M0U72JCX4",20110310,20090801,"ST. PETERS                    ",30,4,2,52766,92,183,0,8,100,1,15,400,3,0,1,1,1,1,5,23,1,1,20110317,3,1,0,1,"Single Victim","Single Offender","0-5","20-30","Pop 25-100K","Parent","Morning"
"2265",1,24,"MO0920400","2W1M0U736C O",20110730,20090801,"ST. PETERS                    ",30,4,2,52766,92,183,0,17,100,0,13,400,11,0,1,1,1,1,5,41,0,1,20110829,11,2,1,4.3,"Single Victim","Single Offender","11-15","40-50","Pop 25-100K","Parent","Afternoon"
"2266",1,24,"MO0920400","2W1M0U7P9L0I",20111225,20090801,"ST. PETERS                    ",30,4,2,52766,92,183,0,18,100,1,20,400,5,0,1,1,1,1,5,42,0,1,20111226,5,1,0,0.1,"Single Victim","Single Offender","0-5","40-50","Pop 25-100K","Parent","Afternoon"
"2267",1,24,"MO0920400","2W1M0U7Z768 ",20111128,20090801,"ST. PETERS                    ",30,4,2,52766,92,183,0,16,100,1,20,400,14,0,1,1,1,1,5,43,1,1,20120104,14,1,0,5.3,"Multiple Victims","Single Offender","11-15","40-50","Pop 25-100K","Parent","Afternoon"
"2268",1,24,"MOKPD0000","8N0B-BMMF2 N",20110706,20100101,"KANSAS CITY                   ",13,4,2,303796,48,95,0,9,100,1,20,NA,9,1,2,NA,1,1,5,44,1,2,NA,9,0,0,NA,"Single Victim","Single Offender","6-10","40-50","Pop 100-500K","Parent","Morning"
"2269",1,25,"MT0010100","AO1KRD1AEPQ4",20110124,20040505,"DILLON                        ",60,8,4,4171,1,1,0,NA,100,1,13,1,14,0,1,1,8,1,14,47,1,1,20110420,14,2,1,12.3,"Single Victim","Single Offender","11-15","40-50","Pop <25K","Known",NA
"2270",1,25,"MT0030000","P0N6KOSCG38 ",20110328,20050101,"BLAINE                        ",84,8,4,5335,3,5,0,16,100,0,53,1,14,0,3,1,1,1,5,35,1,3,NA,14,0,0,NA,"Single Victim","Single Offender","11-15","30-40","Pop <25K","Parent","Afternoon"
"2271",1,25,"MT0180000","AO1KRD1AYPRM",20110309,20041107,"GLACIER                       ",83,8,4,10624,18,35,0,18,100,1,20,400,4,0,3,1,2,1,16,29,1,3,20110309,4,2,1,0,"Single Victim","Single Offender","0-5","20-30","Pop <25K","Known","Afternoon"
"2272",1,25,"MT0210000","HP-VLCZOX5HP",20110714,20040619,"HILL                          ",84,8,4,6846,21,41,0,15,100,1,20,1,9,1,1,1,1,1,5,28,1,1,NA,9,0,0,NA,"Single Victim","Single Offender","6-10","20-30","Pop <25K","Parent","Afternoon"
"2273",1,25,"MT0240000","AO1KRD1IEWU-",20110531,20050101,"LAKE                          ",83,8,4,21736,24,47,0,15,100,1,20,1,7,1,1,1,1,1,NA,35,1,1,NA,7,0,0,NA,"Single Victim","Multiple Offenders","6-10","30-40","Pop <25K",NA,"Afternoon"
"2274",1,25,"MT0320000","2W1M0U72ZYB8",20110804,20050101,"MISSOULA                      ",92,8,4,42888,32,63,0,13,100,1,20,1,14,0,1,1,1,1,5,34,0,1,NA,14,0,0,NA,"Single Victim","Multiple Offenders","11-15","30-40","Pop 25-100K","Parent","Afternoon"
"2275",1,25,"MT0450000","AO1KRD1AQ1F4",20110701,20041106,"SANDERS                       ",84,8,4,8583,45,89,0,9,100,1,20,1,15,1,1,1,1,1,5,35,0,1,NA,15,0,0,NA,"Multiple Victims","Single Offender","11-15","30-40","Pop <25K","Parent","Morning"
"2276",1,25,"MT0560100","2W1M0U7 LC24",20110910,20040701,"BILLINGS                      ",20,8,4,105095,56,111,0,7,100,1,20,1,6,1,1,1,1,1,5,37,1,1,NA,6,0,0,NA,"Single Victim","Single Offender","6-10","30-40","Pop 100-500K","Parent","Morning"
"2277",1,25,"MT0560100","2W1M0U7274TR",20110310,20040701,"BILLINGS                      ",20,8,4,105095,56,111,1,9,100,1,20,400,4,1,1,1,1,1,5,25,1,1,NA,4,1,0,NA,"Single Victim","Multiple Offenders","0-5","20-30","Pop 100-500K","Parent","Morning"
"2278",1,25,"MT0560100","2W1M0U73SCK8",20110423,20040701,"BILLINGS                      ",20,8,4,105095,56,111,0,8,100,1,20,400,7,0,1,1,1,1,12,64,0,1,NA,7,1,0,NA,"Single Victim","Single Offender","6-10",">50","Pop 100-500K","Family","Morning"
"2279",1,25,"MT0560100","2W1M0U73UL N",20110405,20040701,"BILLINGS                      ",20,8,4,105095,56,111,0,12,100,1,20,1,3,0,1,1,1,1,5,34,1,1,NA,3,0,0,NA,"Single Victim","Single Offender","0-5","30-40","Pop 100-500K","Parent","Morning"
"2280",1,25,"MT0560100","2W1M0U7NJ6T4",20111124,20040701,"BILLINGS                      ",20,8,4,105095,56,111,1,12,100,1,20,1,7,1,1,1,1,1,5,36,1,1,NA,9,0,0,NA,"Multiple Victims","Single Offender","6-10","30-40","Pop 100-500K","Parent","Morning"
"2281",1,25,"MT0560100","2W1M0U7ZJ608",20110612,20040701,"BILLINGS                      ",20,8,4,105095,56,111,0,12,100,1,18,1,4,1,1,NA,1,1,NA,25,0,1,NA,4,0,0,NA,"Multiple Victims","Single Offender","0-5","20-30","Pop 100-500K",NA,"Morning"
"2282",1,25,"MT0560100","2W1M0U7ZSYBW",20110619,20040701,"BILLINGS                      ",20,8,4,105095,56,111,0,11,100,1,20,1,2,0,1,1,1,1,5,21,0,1,NA,2,0,0,NA,"Single Victim","Single Offender","0-5","20-30","Pop 100-500K","Parent","Morning"
"2283",1,26,"NB0130100","PU1M0UFP6G1A",20110514,19980101,"PLATTSMOUTH                   ",60,4,2,6560,13,25,0,20,100,1,20,1,13,0,1,1,NA,1,25,34,1,1,20110514,15,2,1,0,"Multiple Victims","Single Offender","11-15","30-40","Pop <25K","Stranger","Night"
"2284",1,26,"NB0280400","8N0VKVTU72 N",20110524,20020401,"RALSTON                       ",60,4,2,5996,28,55,0,21,100,1,20,1,13,0,1,1,1,5,14,28,1,2,NA,13,0,0,NA,"Single Victim","Single Offender","11-15","20-30","Pop <25K","Known","Night"
"2285",1,26,"NB0410100","2W1M0U726Y1A",20110526,20050501,"AURORA                        ",60,4,2,4519,41,81,0,16,100,1,13,NA,9,0,1,1,1,4,14,57,1,1,NA,9,2,1,NA,"Single Victim","Single Offender","6-10",">50","Pop <25K","Known","Afternoon"
"2286",1,26,"NB0560100"," I-MRM51NX I",20111024,20090101,"NORTH PLATTE                  ",50,4,2,24954,56,111,0,22,100,1,20,1,3,1,1,1,1,1,12,24,0,1,20111024,5,2,1,0,"Multiple Victims","Multiple Offenders","0-5","20-30","Pop <25K","Family","Night"
"2287",1,26,"NB0600000","TD-W5MP97CTD",20110604,20020801,"MADISON                       ",84,4,2,8301,60,119,0,11,100,1,13,NA,14,1,1,1,1,1,14,46,1,1,20110604,14,2,1,0,"Single Victim","Single Offender","11-15","40-50","Pop <25K","Known","Morning"
"2288",1,26,"NB0630000","8N-BABP 728N",20110409,20030101,"NANCE                         ",84,4,2,3768,63,125,0,1,100,0,20,1,4,1,1,1,1,1,12,25,0,1,20110409,4,0,0,0,"Single Victim","Single Offender","0-5","20-30","Pop <25K","Family","Night"
"2289",1,26,"NB0770000","1A04PK7PLY0R",20110802,19980101,"SARPY                         ",92,4,2,74712,77,153,0,19,100,1,20,400,10,0,1,1,1,4,5,28,0,1,20110802,10,1,0,0,"Single Victim","Single Offender","6-10","20-30","Pop 25-100K","Parent","Night"
"2290",1,26,"NB0770100","F30GJOKOZM7-",20110105,19980101,"BELLEVUE                      ",30,4,2,50584,77,153,0,16,100,1,25,1,2,1,1,1,1,2,5,28,1,2,NA,2,0,0,NA,"Single Victim","Single Offender","0-5","20-30","Pop 25-100K","Parent","Afternoon"
"2291",1,33,"ND0080100","0A1M0-R 721A",20110928,20040101,"BISMARCK                      ",30,4,2,62305,8,15,0,11,100,0,18,400,15,0,1,1,2,1,NA,37,1,1,NA,15,1,0,NA,"Single Victim","Single Offender","11-15","30-40","Pop 25-100K",NA,"Morning"
"2292",1,33,"ND0080100","0A1M0UZV861A",20110511,20040101,"BISMARCK                      ",30,4,2,62305,8,15,0,20,100,1,21,400,8,0,3,1,1,1,5,50,0,3,NA,8,1,0,NA,"Single Victim","Multiple Offenders","6-10","40-50","Pop 25-100K","Parent","Night"
"2293",1,33,"ND0090200","2W1M0U7 I4T4",20110512,19910101,"FARGO                         ",20,4,2,107329,9,17,0,13,100,0,13,1,3,1,1,1,2,1,25,27,1,3,NA,3,1,0,NA,"Single Victim","Single Offender","0-5","20-30","Pop 100-500K","Stranger","Afternoon"
"2294",1,33,"ND0090200","2W1M0U7296KO",20110121,19910101,"FARGO                         ",20,4,2,107329,9,17,0,17,100,1,25,400,6,1,1,0,1,1,5,36,0,1,NA,6,1,0,NA,"Multiple Victims","Single Offender","6-10","30-40","Pop 100-500K","Parent","Afternoon"
"2295",1,33,"ND0090200","2W1M0U72LYX ",20110101,19910101,"FARGO                         ",20,4,2,107329,9,17,0,17,100,1,20,400,5,1,1,1,1,1,5,29,1,1,NA,5,1,0,NA,"Single Victim","Single Offender","0-5","20-30","Pop 100-500K","Parent","Afternoon"
"2296",1,33,"ND0090200","2W1M0U7O9XXO",20110908,19910101,"FARGO                         ",20,4,2,107329,9,17,0,12,100,1,25,1,9,0,NA,NA,1,1,5,50,1,NA,NA,9,0,0,NA,"Multiple Victims","Single Offender","6-10","40-50","Pop 100-500K","Parent","Morning"
"2297",1,33,"ND0390300","2W1M0U72LCX8",20110528,19910301,"WAHPETON                      ",60,4,2,7897,39,77,1,NA,100,1,25,400,14,1,1,1,2,1,14,32,1,1,NA,14,2,1,NA,"Single Victim","Single Offender","11-15","30-40","Pop <25K","Known",NA
"2298",1,28,"NH0010400","VS-T31G-60VS",20110719,20020701,"BARNSTEAD                     ",60,1,1,4599,1,1,0,17,100,1,20,1,0.5,0,1,1,1,1,5,20,0,1,NA,0.5,0,0,NA,"Single Victim","Single Offender","0-5","<20","Pop <25K","Parent","Afternoon"
"2299",1,28,"NH0010600","HP- XAZOX5HP",20110829,20030101,"BELMONT                       ",60,1,1,7366,1,1,1,16,100,1,20,1,7,1,1,1,1,1,24,41,1,1,NA,7,2,1,NA,"Single Victim","Multiple Offenders","6-10","40-50","Pop <25K","Known","Afternoon"
"2300",1,28,"NH0021000","VS-TU5W-60VS",20111025,20030101,"CONWAY                        ",50,1,1,10128,2,3,0,9,100,1,20,400,8,0,1,1,1,1,5,28,0,1,NA,8,1,0,NA,"Single Victim","Single Offender","6-10","20-30","Pop <25K","Parent","Morning"
"2301",1,28,"NH0054400","VS-T73A-60VS",20111230,20030101,"LEBANON                       ",50,1,1,13168,5,9,1,16,100,1,20,400,12,0,1,0,1,1,5,42,0,1,NA,12,1,0,NA,"Single Victim","Single Offender","11-15","40-50","Pop <25K","Parent","Afternoon"
